Date,Adj Close,Close,High,Low,Open,Volume
2015-04-28,29.004409790039062,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000
2015-04-29,28.57787322998047,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400
2015-04-30,27.802560806274414,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600
2015-05-01,28.64674186706543,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400
2015-05-04,28.591201782226562,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200
2015-05-05,27.946956634521484,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600
2015-05-06,27.771451950073242,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000
2015-05-07,27.9432315826416,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600
2015-05-08,28.469701766967773,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
2015-05-11,28.179697036743164,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200
2015-05-12,28.079307556152344,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000
2015-05-13,28.11054229736328,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800
2015-05-14,28.76639747619629,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
2015-05-15,28.726242065429688,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
2015-05-18,29.04302406311035,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
2015-05-19,29.016252517700195,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
2015-05-20,29.014015197753906,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
2015-05-21,29.31072425842285,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
2015-05-22,29.567256927490234,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
2015-05-26,28.91585922241211,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
2015-05-27,29.455717086791992,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
2015-05-28,29.39771842956543,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
2015-05-29,29.063098907470703,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
2015-06-01,29.121103286743164,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
2015-06-02,28.991718292236328,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
2015-06-03,29.02740478515625,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
2015-06-04,28.857866287231445,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
2015-06-05,28.699472427368164,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
2015-06-08,28.509859085083008,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
2015-06-09,28.425085067749023,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
2015-06-10,28.750778198242188,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200
2015-06-11,28.686092376708984,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
2015-06-12,28.369314193725586,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
2015-06-15,28.313541412353516,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600
2015-06-16,28.46523666381836,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400
2015-06-17,28.398311614990234,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400
2015-06-18,28.5277042388916,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800
2015-06-19,28.242156982421875,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600
2015-06-22,28.46746826171875,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
2015-06-23,28.338092803955078,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600
2015-06-24,28.579011917114258,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
2015-06-25,28.442930221557617,31.875,32.29999923706055,31.875,32.21500015258789,127752400
2015-06-26,28.275625228881836,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
2015-06-29,27.780380249023438,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
2015-06-30,27.98115348815918,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800
2015-07-01,28.242156982421875,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200
2015-07-02,28.206466674804688,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000
2015-07-06,28.108306884765625,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600
2015-07-07,28.03915786743164,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200
2015-07-08,27.3431396484375,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400
2015-07-09,26.785432815551758,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000
2015-07-10,27.501527786254883,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000
2015-07-13,28.032459259033203,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000
2015-07-14,28.02130699157715,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400
2015-07-15,28.29123306274414,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800
2015-07-16,28.668243408203125,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600
2015-07-17,28.91585922241211,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
2015-07-20,29.462419509887695,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
2015-07-21,29.167951583862305,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
2015-07-22,27.93430519104004,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
2015-07-23,27.920915603637695,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000
2015-07-24,27.773683547973633,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200
2015-07-27,27.38775634765625,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
2015-07-28,27.523836135864258,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400
2015-07-29,27.436830520629883,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
2015-07-30,27.298526763916016,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200
2015-07-31,27.059818267822266,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000
2015-08-03,26.42180633544922,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000
2015-08-04,25.574098587036133,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
2015-08-05,25.743642807006836,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400
2015-08-06,25.799665451049805,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000
2015-08-07,25.887060165405273,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
2015-08-10,26.828245162963867,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
2015-08-11,25.432147979736328,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200
2015-08-12,25.824310302734375,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000
2015-08-13,25.80415153503418,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200
2015-08-14,25.985658645629883,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000
2015-08-17,26.25457000732422,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800
2015-08-18,26.10666847229004,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800
2015-08-19,25.772775650024414,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000
2015-08-20,25.243921279907227,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400
2015-08-21,23.69993019104004,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
2015-08-24,23.108322143554688,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
2015-08-25,23.24726104736328,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
2015-08-26,24.580608367919922,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400
2015-08-27,25.304424285888672,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
2015-08-28,25.38733673095703,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600
2015-08-31,25.268569946289062,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200
2015-09-01,24.13914680480957,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600
2015-09-02,25.17445182800293,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200
2015-09-03,24.732982635498047,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600
2015-09-04,24.48648452758789,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200
2015-09-08,25.1677303314209,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400
2015-09-09,24.683692932128906,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200
2015-09-10,25.22598648071289,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200
2015-09-11,25.593507766723633,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000
2015-09-14,25.84000015258789,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600
2015-09-15,26.057373046875,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800
2015-09-16,26.086503982543945,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000
2015-09-17,25.528512954711914,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400
2015-09-18,25.423189163208008,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200
2015-09-21,25.81759262084961,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000
2015-09-22,25.411985397338867,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800
2015-09-23,25.618146896362305,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800
2015-09-24,25.770538330078125,28.75,28.875,28.092500686645508,28.3125,200878000
2015-09-25,25.705543518066406,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600
2015-09-28,25.196861267089844,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000
2015-09-29,24.439435958862305,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600
2015-09-30,24.717304229736328,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000
2015-10-01,24.555952072143555,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400
2015-10-02,24.735233306884766,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200
2015-10-05,24.82486343383789,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800
2015-10-06,24.943635940551758,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200
2015-10-07,24.82486343383789,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400
2015-10-08,24.538022994995117,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400
2015-10-09,25.125152587890625,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400
2015-10-12,25.008617401123047,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800
2015-10-13,25.051206588745117,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200
2015-10-14,24.697134017944336,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600
2015-10-15,25.06688117980957,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000
2015-10-16,24.883129119873047,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400
2015-10-19,25.03775978088379,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800
2015-10-20,25.494895935058594,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200
2015-10-21,25.49266242980957,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800
